gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	APOE+ FIB	CD40LG+ TC	COL11A1+ FIB	FBN1+ FIB	Inflam. DC	Inflam. FIB	Inflam. TC	LC	NKT	TC	cDC1	cDC2
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ECCD97	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C1E494D6	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC044916391	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E453F338	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC037038602	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	ITGA11	0.041	0.0	0.102	0.285	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0E83A4B71	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0AB5FBF10	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC065DB6486	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC073A7317A	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC050F64BB5	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0592501EA	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC00EAD4C47	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0549A759B	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0F9FB6DCB	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0ECDD1074	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C6DC4D50	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0D3870098	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0E509A5C6	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0453131F6	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0270AA5D9	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC03AF43F8B	ITGA1	0.011	0.0	0.012	0.028	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.027
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b1_complex	CPI-SC0F96CE387	ITGA4	0.024	0.006	0.0	0.024	0.0	0.0	0.0	0.35	0.229	0.018	0.429	0.324
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b1_complex	CPI-SC0C2126F8E	ITGA4	0.024	0.006	0.0	0.024	0.0	0.0	0.0	0.35	0.229	0.018	0.429	0.324
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b1_complex	CPI-SC00B50273B	ITGA4	0.024	0.006	0.0	0.024	0.0	0.0	0.0	0.35	0.229	0.018	0.429	0.324
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b1_complex	CPI-SC0B2557C9D	ITGA4	0.024	0.006	0.0	0.024	0.0	0.0	0.0	0.35	0.229	0.018	0.429	0.324
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b1_complex	CPI-SC09A33C92E	ITGA4	0.024	0.006	0.0	0.024	0.0	0.0	0.0	0.35	0.229	0.018	0.429	0.324
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b1_complex	CPI-SC0E029AB31	ITGA4	0.024	0.006	0.0	0.024	0.0	0.0	0.0	0.35	0.229	0.018	0.429	0.324
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b7_complex	CPI-SC034EE8AAA	ITGA4	0.001	0.006	0.0	0.002	0.0	0.0	0.0	0.1	0.171	0.018	0.286	0.054
ITGA4	P13612	True	ITA4_HUMAN	integrin_a4b7_complex	CPI-SC06C0A2080	ITGA4	0.001	0.006	0.0	0.002	0.0	0.0	0.0	0.1	0.171	0.018	0.286	0.054
ITGB7	P26010	True	ITB7_HUMAN	integrin_a4b7_complex	CPI-SC034EE8AAA	ITGB7	0.001	0.006	0.0	0.002	0.0	0.0	0.0	0.1	0.171	0.018	0.286	0.054
ITGB7	P26010	True	ITB7_HUMAN	integrin_a4b7_complex	CPI-SC06C0A2080	ITGB7	0.001	0.006	0.0	0.002	0.0	0.0	0.0	0.1	0.171	0.018	0.286	0.054
ITGB7	P26010	True	ITB7_HUMAN	integrin_aEb7_complex	CPI-SC09D882C18	ITGB7	0.001	0.065	0.006	0.002	0.0	0.0	0.051	0.05	0.029	0.116	0.0	0.027
ITGA5	P08648	True	ITA5_HUMAN	integrin_a5b1_complex	CPI-SC06C3BA86F	ITGA5	0.045	0.006	0.036	0.122	0.0	0.065	0.0	0.05	0.029	0.006	0.143	0.081
ITGA5	P08648	True	ITA5_HUMAN	integrin_a5b1_complex	CPI-SC08F3F7DC6	ITGA5	0.045	0.006	0.036	0.122	0.0	0.065	0.0	0.05	0.029	0.006	0.143	0.081
ITGA5	P08648	True	ITA5_HUMAN	integrin_a5b1_complex	CPI-SC03A4FA18B	ITGA5	0.045	0.006	0.036	0.122	0.0	0.065	0.0	0.05	0.029	0.006	0.143	0.081
ITGA5	P08648	True	ITA5_HUMAN	integrin_a5b1_complex	CPI-SC0ABE9B7D2	ITGA5	0.045	0.006	0.036	0.122	0.0	0.065	0.0	0.05	0.029	0.006	0.143	0.081
ITGA7	Q13683	True	ITA7_HUMAN	integrin_a7b1_complex	CPI-SC03FF6E42F	ITGA7	0.053	0.0	0.012	0.012	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0
ITGAE	P38570	True	ITAE_HUMAN	integrin_aEb7_complex	CPI-SC09D882C18	ITGAE	0.001	0.065	0.006	0.002	0.0	0.0	0.051	0.05	0.029	0.116	0.0	0.027
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC00035437A	ITGB2	0.0	0.039	0.0	0.0	0.0	0.0	0.128	0.1	0.086	0.067	0.143	0.027
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC0943ECD6E	ITGB2	0.0	0.039	0.0	0.0	0.0	0.0	0.128	0.1	0.086	0.067	0.143	0.027
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC09DC9200A	ITGB2	0.0	0.039	0.0	0.0	0.0	0.0	0.128	0.1	0.086	0.067	0.143	0.027
ITGB2	P05107	True	ITB2_HUMAN	integrin_aLb2_complex	CPI-SC0DEE2AF32	ITGB2	0.0	0.039	0.0	0.0	0.0	0.0	0.128	0.1	0.086	0.067	0.143	0.027
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC0C09120F1	ITGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC071B77A18	ITGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC02C7E2DB4	ITGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC0C93C7670	ITGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGB2	P05107	True	ITB2_HUMAN	integrin_aMb2_complex	CPI-SC003905460	ITGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGB2	P05107	True	ITB2_HUMAN	integrin_aXb2_complex	CPI-SC08CB03AD8	ITGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.029	0.0	0.0	0.243
ITGB2	P05107	True	ITB2_HUMAN	integrin_aXb2_complex	CPI-SC0EFDBED2D	ITGB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.029	0.0	0.0	0.243
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC00035437A	ITGAL	0.0	0.039	0.0	0.0	0.0	0.0	0.128	0.1	0.086	0.067	0.143	0.027
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC0943ECD6E	ITGAL	0.0	0.039	0.0	0.0	0.0	0.0	0.128	0.1	0.086	0.067	0.143	0.027
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC09DC9200A	ITGAL	0.0	0.039	0.0	0.0	0.0	0.0	0.128	0.1	0.086	0.067	0.143	0.027
ITGAL	P20701	True	ITAL_HUMAN	integrin_aLb2_complex	CPI-SC0DEE2AF32	ITGAL	0.0	0.039	0.0	0.0	0.0	0.0	0.128	0.1	0.086	0.067	0.143	0.027
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC0C09120F1	ITGAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC071B77A18	ITGAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC02C7E2DB4	ITGAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC0C93C7670	ITGAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGAM	P11215	True	ITAM_HUMAN	integrin_aMb2_complex	CPI-SC003905460	ITGAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.432
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-SC08F923F07	ITGAV	0.058	0.006	0.09	0.116	0.0	0.081	0.0	0.2	0.029	0.024	0.429	0.108
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC06D7BD0F6	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC07763D025	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC021D4420C	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC02EA03F82	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0F72E9E4E	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0D3D23FAA	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0C4FD0754	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0F0AC498A	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC0A6D5D2B1	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-SC042AD06C6	ITGAV	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-SC09B45FB39	ITGAV	0.058	0.006	0.09	0.116	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC06D7BD0F6	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC07763D025	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC021D4420C	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC02EA03F82	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0F72E9E4E	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0D3D23FAA	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0C4FD0754	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0F0AC498A	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0A6D5D2B1	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC042AD06C6	ITGB3	0.024	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-SC09B45FB39	ITGB5	0.058	0.006	0.09	0.116	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	integrin_aXb2_complex	CPI-SC08CB03AD8	ITGAX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.029	0.0	0.0	0.243
ITGAX	P20702	True	ITAX_HUMAN	integrin_aXb2_complex	CPI-SC0EFDBED2D	ITGAX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.029	0.0	0.0	0.243
KREMEN1	Q96MU8	True	KREM1_HUMAN	Kremen1_LRP6	CPI-SC0456039E0	KREMEN1	0.029	0.0	0.06	0.063	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0
KREMEN1	Q96MU8	True	KREM1_HUMAN	Kremen1_LRP6	CPI-SC07CA7AF54	KREMEN1	0.029	0.0	0.06	0.063	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0
OSMR	Q99650	True	OSMR_HUMAN	OSMR	CPI-SC04DB1BDAB	OSMR	0.038	0.006	0.018	0.067	0.0	0.177	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC00DF4C861	PDGFRA	0.357	0.0	0.108	0.312	0.0	0.21	0.0	0.0	0.057	0.0	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC042177446	PDGFRA	0.357	0.0	0.108	0.312	0.0	0.21	0.0	0.0	0.057	0.0	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC00DF4C861	PDGFRB	0.357	0.0	0.108	0.312	0.0	0.21	0.0	0.0	0.057	0.0	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC042177446	PDGFRB	0.357	0.0	0.108	0.312	0.0	0.21	0.0	0.0	0.057	0.0	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	NRP1	0.028	0.0	0.024	0.065	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	NRP1	0.005	0.006	0.024	0.065	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-SC05F339947	NRP1	0.01	0.006	0.006	0.026	0.0	0.0	0.0	0.05	0.0	0.006	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-SC096905331	NRP1	0.03	0.0	0.0	0.002	0.0	0.065	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	PLXNA1	0.028	0.0	0.024	0.065	0.0	0.048	0.0	0.05	0.0	0.0	0.0	0.0
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	PLXNA2	0.005	0.006	0.024	0.065	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-SC05F339947	PLXNA3	0.01	0.006	0.006	0.026	0.0	0.0	0.0	0.05	0.0	0.006	0.0	0.0
