id_interaction,id_cp_interaction,source,annotation_strategy,is_ppi,curator,directionality,classification,unique_int,ligand,from,receptor,to
132,CPI-SC07707E049,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P08123_O75578_P05556,P08123,COL1A2,O75578_P05556,integrin_a10b1_complex
133,CPI-SC0F393B830,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q9P218_O75578_P05556,Q9P218,COL20A1,O75578_P05556,integrin_a10b1_complex
134,CPI-SC076898564,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q96P44_O75578_P05556,Q96P44,COL21A1,O75578_P05556,integrin_a10b1_complex
135,CPI-SC0AA500B63,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q8NFW1_O75578_P05556,Q8NFW1,COL22A1,O75578_P05556,integrin_a10b1_complex
136,CPI-SC09E4E673B,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q17RW2_O75578_P05556,Q17RW2,COL24A1,O75578_P05556,integrin_a10b1_complex
137,CPI-SC008D5E4B2,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q96A83_O75578_P05556,Q96A83,COL26A1,O75578_P05556,integrin_a10b1_complex
138,CPI-SC090152EEE,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q8IZC6_O75578_P05556,Q8IZC6,COL27A1,O75578_P05556,integrin_a10b1_complex
139,CPI-SC0E9AA9087,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q2UY09_O75578_P05556,Q2UY09,COL28A1,O75578_P05556,integrin_a10b1_complex
140,CPI-SC0AA90A03B,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02458_O75578_P05556,P02458,COL2A1,O75578_P05556,integrin_a10b1_complex
141,CPI-SC0A7864078,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02461_O75578_P05556,P02461,COL3A1,O75578_P05556,integrin_a10b1_complex
142,CPI-SC0756B421F,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02462_O75578_P05556,P02462,COL4A1,O75578_P05556,integrin_a10b1_complex
143,CPI-SC0096917A2,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P08572_O75578_P05556,P08572,COL4A2,O75578_P05556,integrin_a10b1_complex
144,CPI-SC0CC8A2F79,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q01955_O75578_P05556,Q01955,COL4A3,O75578_P05556,integrin_a10b1_complex
145,CPI-SC030087D4F,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P53420_O75578_P05556,P53420,COL4A4,O75578_P05556,integrin_a10b1_complex
146,CPI-SC0F1833AC0,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P29400_O75578_P05556,P29400,COL4A5,O75578_P05556,integrin_a10b1_complex
147,CPI-SC0BFDE14E9,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q14031_O75578_P05556,Q14031,COL4A6,O75578_P05556,integrin_a10b1_complex
148,CPI-SC05590EDD3,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P20908_O75578_P05556,P20908,COL5A1,O75578_P05556,integrin_a10b1_complex
149,CPI-SC0CED85DDE,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P05997_O75578_P05556,P05997,COL5A2,O75578_P05556,integrin_a10b1_complex
150,CPI-SC0DA063880,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P25940_O75578_P05556,P25940,COL5A3,O75578_P05556,integrin_a10b1_complex
151,CPI-SC0251EEF61,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P12109_O75578_P05556,P12109,COL6A1,O75578_P05556,integrin_a10b1_complex
152,CPI-SC07F654CB3,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P12110_O75578_P05556,P12110,COL6A2,O75578_P05556,integrin_a10b1_complex
153,CPI-SC059D160BE,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P12111_O75578_P05556,P12111,COL6A3,O75578_P05556,integrin_a10b1_complex
154,CPI-SC0E4A99136,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,A8TX70_O75578_P05556,A8TX70,COL6A5,O75578_P05556,integrin_a10b1_complex
155,CPI-SC0E03C13D1,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,A6NMZ7_O75578_P05556,A6NMZ7,COL6A6,O75578_P05556,integrin_a10b1_complex
156,CPI-SC0B4771D76,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q02388_O75578_P05556,Q02388,COL7A1,O75578_P05556,integrin_a10b1_complex
157,CPI-SC068FFC547,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P27658_O75578_P05556,P27658,COL8A1,O75578_P05556,integrin_a10b1_complex
158,CPI-SC0FCB8DFBB,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P25067_O75578_P05556,P25067,COL8A2,O75578_P05556,integrin_a10b1_complex
159,CPI-SC050CC3A3F,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P20849_O75578_P05556,P20849,COL9A1,O75578_P05556,integrin_a10b1_complex
160,CPI-SC0A210DC1F,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q14055_O75578_P05556,Q14055,COL9A2,O75578_P05556,integrin_a10b1_complex
161,CPI-SC0FD500AF3,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q14050_O75578_P05556,Q14050,COL9A3,O75578_P05556,integrin_a10b1_complex
162,CPI-SC0C91660AB,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin,P02751_O75578_P05556,P02751,FN1,O75578_P05556,integrin_a10b1_complex
163,CPI-SC0519DE925,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q03692_P05556_Q9UKX5,Q03692,COL10A1,P05556_Q9UKX5,integrin_a11b1_complex
164,CPI-SC06F3DDF90,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P12107_P05556_Q9UKX5,P12107,COL11A1,P05556_Q9UKX5,integrin_a11b1_complex
165,CPI-SC06DCE672A,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P13942_P05556_Q9UKX5,P13942,COL11A2,P05556_Q9UKX5,integrin_a11b1_complex
166,CPI-SC0A3722F1F,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q99715_P05556_Q9UKX5,Q99715,COL12A1,P05556_Q9UKX5,integrin_a11b1_complex
167,CPI-SC093DFA335,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q5TAT6_P05556_Q9UKX5,Q5TAT6,COL13A1,P05556_Q9UKX5,integrin_a11b1_complex
168,CPI-SC092A2325E,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q05707_P05556_Q9UKX5,Q05707,COL14A1,P05556_Q9UKX5,integrin_a11b1_complex
169,CPI-SC0BCE0B954,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P39059_P05556_Q9UKX5,P39059,COL15A1,P05556_Q9UKX5,integrin_a11b1_complex
170,CPI-SC01633DC81,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q07092_P05556_Q9UKX5,Q07092,COL16A1,P05556_Q9UKX5,integrin_a11b1_complex
171,CPI-SC0D3C68BD6,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q9UMD9_P05556_Q9UKX5,Q9UMD9,COL17A1,P05556_Q9UKX5,integrin_a11b1_complex
172,CPI-SC0755F1632,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P39060_P05556_Q9UKX5,P39060,COL18A1,P05556_Q9UKX5,integrin_a11b1_complex
173,CPI-SC0E09C8768,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q14993_P05556_Q9UKX5,Q14993,COL19A1,P05556_Q9UKX5,integrin_a11b1_complex
174,CPI-SC0AD2341AF,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02452_P05556_Q9UKX5,P02452,COL1A1,P05556_Q9UKX5,integrin_a11b1_complex
175,CPI-SC015ECCD97,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P08123_P05556_Q9UKX5,P08123,COL1A2,P05556_Q9UKX5,integrin_a11b1_complex
176,CPI-SC0BB8BF2C5,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q9P218_P05556_Q9UKX5,Q9P218,COL20A1,P05556_Q9UKX5,integrin_a11b1_complex
177,CPI-SC0C1E494D6,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q96P44_P05556_Q9UKX5,Q96P44,COL21A1,P05556_Q9UKX5,integrin_a11b1_complex
178,CPI-SC015ED6B05,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q8NFW1_P05556_Q9UKX5,Q8NFW1,COL22A1,P05556_Q9UKX5,integrin_a11b1_complex
179,CPI-SC0B09B811A,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q17RW2_P05556_Q9UKX5,Q17RW2,COL24A1,P05556_Q9UKX5,integrin_a11b1_complex
180,CPI-SC08885876E,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q96A83_P05556_Q9UKX5,Q96A83,COL26A1,P05556_Q9UKX5,integrin_a11b1_complex
181,CPI-SC0FC6454F5,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q8IZC6_P05556_Q9UKX5,Q8IZC6,COL27A1,P05556_Q9UKX5,integrin_a11b1_complex
182,CPI-SC0E40282DA,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q2UY09_P05556_Q9UKX5,Q2UY09,COL28A1,P05556_Q9UKX5,integrin_a11b1_complex
183,CPI-SC0A5E87289,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02458_P05556_Q9UKX5,P02458,COL2A1,P05556_Q9UKX5,integrin_a11b1_complex
184,CPI-SC0C061DC28,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02461_P05556_Q9UKX5,P02461,COL3A1,P05556_Q9UKX5,integrin_a11b1_complex
185,CPI-SC0C351F7DF,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02462_P05556_Q9UKX5,P02462,COL4A1,P05556_Q9UKX5,integrin_a11b1_complex
186,CPI-SC09AE93F66,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P08572_P05556_Q9UKX5,P08572,COL4A2,P05556_Q9UKX5,integrin_a11b1_complex
187,CPI-SC08F17FB3E,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q01955_P05556_Q9UKX5,Q01955,COL4A3,P05556_Q9UKX5,integrin_a11b1_complex
188,CPI-SC0FAC9844A,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P53420_P05556_Q9UKX5,P53420,COL4A4,P05556_Q9UKX5,integrin_a11b1_complex
189,CPI-SC044B5BE16,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P29400_P05556_Q9UKX5,P29400,COL4A5,P05556_Q9UKX5,integrin_a11b1_complex
190,CPI-SC01539071B,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q14031_P05556_Q9UKX5,Q14031,COL4A6,P05556_Q9UKX5,integrin_a11b1_complex
191,CPI-SC08821B0D2,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P20908_P05556_Q9UKX5,P20908,COL5A1,P05556_Q9UKX5,integrin_a11b1_complex
192,CPI-SC075489ADB,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P05997_P05556_Q9UKX5,P05997,COL5A2,P05556_Q9UKX5,integrin_a11b1_complex
193,CPI-SC0D0BFC9F7,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P25940_P05556_Q9UKX5,P25940,COL5A3,P05556_Q9UKX5,integrin_a11b1_complex
194,CPI-SC0FB1817EE,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P12109_P05556_Q9UKX5,P12109,COL6A1,P05556_Q9UKX5,integrin_a11b1_complex
195,CPI-SC0C5B4E222,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P12110_P05556_Q9UKX5,P12110,COL6A2,P05556_Q9UKX5,integrin_a11b1_complex
196,CPI-SC044916391,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P12111_P05556_Q9UKX5,P12111,COL6A3,P05556_Q9UKX5,integrin_a11b1_complex
197,CPI-SC0E453F338,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,A8TX70_P05556_Q9UKX5,A8TX70,COL6A5,P05556_Q9UKX5,integrin_a11b1_complex
198,CPI-SC0EDDBD0FB,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,A6NMZ7_P05556_Q9UKX5,A6NMZ7,COL6A6,P05556_Q9UKX5,integrin_a11b1_complex
199,CPI-SC037038602,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q02388_P05556_Q9UKX5,Q02388,COL7A1,P05556_Q9UKX5,integrin_a11b1_complex
200,CPI-SC04FF0CDA1,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P27658_P05556_Q9UKX5,P27658,COL8A1,P05556_Q9UKX5,integrin_a11b1_complex
201,CPI-SC0CC30CEC0,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P25067_P05556_Q9UKX5,P25067,COL8A2,P05556_Q9UKX5,integrin_a11b1_complex
202,CPI-SC0E8C3A996,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P20849_P05556_Q9UKX5,P20849,COL9A1,P05556_Q9UKX5,integrin_a11b1_complex
203,CPI-SC0C155763A,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q14055_P05556_Q9UKX5,Q14055,COL9A2,P05556_Q9UKX5,integrin_a11b1_complex
204,CPI-SC086D7EC73,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q14050_P05556_Q9UKX5,Q14050,COL9A3,P05556_Q9UKX5,integrin_a11b1_complex
205,CPI-SC0AE4F5BAB,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin,P02751_P05556_Q9UKX5,P02751,FN1,P05556_Q9UKX5,integrin_a11b1_complex
206,CPI-SS0343DD0EE,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02461_Q9Y653,P02461,COL3A1,Q9Y653,ADGRG1
207,CPI-SS06265E131,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Gastrin,P01350_Q9Y653,P01350,GAST,Q9Y653,ADGRG1
208,CPI-SS09C0B8677,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,NA,P21980_Q9Y653,P21980,TGM2,Q9Y653,ADGRG1
209,CPI-SS015BF69EE,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P02462_Q86SQ4,P02462,COL4A1,Q86SQ4,ADGRG6
210,CPI-SS01771D11B,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P08572_Q86SQ4,P08572,COL4A2,Q86SQ4,ADGRG6
211,CPI-SS0AADAB219,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q01955_Q86SQ4,Q01955,COL4A3,Q86SQ4,ADGRG6
212,CPI-SS06D2944B5,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P53420_Q86SQ4,P53420,COL4A4,Q86SQ4,ADGRG6
213,CPI-SS0924C61F1,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin,P29400_Q86SQ4,P29400,COL4A5,Q86SQ4,ADGRG6
214,CPI-SS0BBF93C62,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,Adhesion by Collagen/Integrin,Q14031_Q86SQ4,Q14031,COL4A6,Q86SQ4,ADGRG6
215,CPI-SS0335C4DDE,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,NA,P24043_Q86SQ4,P24043,LAMA2,Q86SQ4,ADGRG6
216,CPI-SS0087B834D,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Ligand-Receptor,NA,F7VJQ1_Q86SQ4,F7VJQ1,PRNP,Q86SQ4,ADGRG6
217,CPI-SS08B94BEB2,PMID:27298358,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome,Q08554_Q14126,Q08554,DSC1,Q14126,DSG2
218,CPI-SS06D13FCD3,PMID:27298358,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome,Q02487_Q14126,Q02487,DSC2,Q14126,DSG2
219,CPI-SS062307CFE,PMID:27298358,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome,Q08554_Q02413,Q08554,DSC1,Q02413,DSG1
220,CPI-SS036437279,PMID:27298358,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome,Q02487_Q02413,Q02487,DSC2,Q02413,DSG1
221,CPI-SS09000F32A,PMID:27298358,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome,Q14574_Q02413,Q14574,DSC3,Q02413,DSG1
222,CPI-SS0B6F0C894,PMID:27298358,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Desmosome,Q14574_Q14126,Q14574,DSC3,Q14126,DSG2
223,CPI-SS09491FBF4,uniprot;reactome;IUPHAR,curated,TRUE,JCranley,Adhesion-Adhesion,NA,Q14118_Q9NYQ7,Q14118,DAG1,Q9NYQ7,CELSR3
224,CPI-SS0D9DE7106,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,NA,Q14118_Q9HDB5,Q14118,DAG1,Q9HDB5,NRXN3
225,CPI-SS0DD3733E8,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Calsyntenin,Q9HDB5_O94985,Q9HDB5,NRXN3,O94985,CLSTN1
226,CPI-SS01A7DC3C1,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Calsyntenin,Q9HDB5_Q9H4D0,Q9HDB5,NRXN3,Q9H4D0,CLSTN2
227,CPI-SS0180FFBED,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Calsyntenin,Q9HDB5_Q9BQT9,Q9HDB5,NRXN3,Q9BQT9,CLSTN3
228,CPI-SS0EEFFA23C,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein,Q9HDB5_Q86UE6,Q9HDB5,NRXN3,Q86UE6,LRRTM1
229,CPI-SS0C0329180,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein,Q9HDB5_O43300,Q9HDB5,NRXN3,O43300,LRRTM2
230,CPI-SS026EC3854,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein,Q9HDB5_Q86VH5,Q9HDB5,NRXN3,Q86VH5,LRRTM3
231,CPI-SS0F97A06CD,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein,Q9HDB5_Q86VH4,Q9HDB5,NRXN3,Q86VH4,LRRTM4
232,CPI-SS0731F750C,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Neuroligin,Q9HDB5_Q8N2Q7,Q9HDB5,NRXN3,Q8N2Q7,NLGN1
233,CPI-SS0C12FCB93,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Neuroligin,Q9HDB5_Q8NFZ4,Q9HDB5,NRXN3,Q8NFZ4,NLGN2
234,CPI-SS07FBAAD8D,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Neuroligin,Q9HDB5_Q9NZ94,Q9HDB5,NRXN3,Q9NZ94,NLGN3
235,CPI-SS0F9118AB4,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,Signaling by Neuroligin,Q8N0W4_Q9HDB5,Q8N0W4,NLGN4X,Q9HDB5,NRXN3
236,CPI-SS0837C7966,PMID:29100073,curated,TRUE,JCranley,Ligand-Receptor,NA,Q8NFZ3_Q9HDB5,Q8NFZ3,NLGN4Y,Q9HDB5,NRXN3
237,CPI-CC08AF02F92,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Fibribogen,P02671_P02675_P02679_P05106_P08514,P02671_P02675_P02679,fibrinogen,P05106_P08514,integrin_a2Bb3_complex
238,CPI-SC0149E8473,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin,P02751_P05106_P08514,P02751,FN1,P05106_P08514,integrin_a2Bb3_complex
239,CPI-SC088D2EEF4,reactome,curated,TRUE,LGarciaAlonso,Ligand-Receptor,Adhesion by L1CAM,P32004_P05106_P08514,P32004,L1CAM,P05106_P08514,integrin_a2Bb3_complex
240,CPI-SC0F16EDAB3,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Prothrombin,P00734_P05106_P08514,P00734,F2,P05106_P08514,integrin_a2Bb3_complex
241,CPI-SC0D085D655,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Thrombospondin,P07996_P05106_P08514,P07996,THBS1,P05106_P08514,integrin_a2Bb3_complex
242,CPI-SC0EA162039,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Vitronectin,P04004_P05106_P08514,P04004,VTN,P05106_P08514,integrin_a2Bb3_complex
243,CPI-SC0AFB661A4,PMID:11875495,curated,TRUE,RVentoTormo,Ligand-Receptor,NA,P29965_P05106_P08514,P29965,CD40LG,P05106_P08514,integrin_a2Bb3_complex
244,CPI-SC003C7B6F1,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,NA,P00747_P05106_P08514,P00747,PLG,P05106_P08514,integrin_a2Bb3_complex
245,CPI-CC0287DE56B,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Fibribogen,P02671_P02675_P02679_P05107_P11215,P02671_P02675_P02679,fibrinogen,P05107_P11215,integrin_aMb2_complex
246,CPI-SC0C09120F1,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by ICAM,P05362_P05107_P11215,P05362,ICAM1,P05107_P11215,integrin_aMb2_complex
247,CPI-SC071B77A18,PMID:16118203;PMC2194005,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by JAM,Q9BX67_P05107_P11215,Q9BX67,JAM3,P05107_P11215,integrin_aMb2_complex
248,CPI-SC02C7E2DB4,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Prothrombin,P00742_P05107_P11215,P00742,F10,P05107_P11215,integrin_aMb2_complex
249,CPI-SC0C93C7670,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Signaling by Complement,P01024_P05107_P11215,P01024,C3,P05107_P11215,integrin_aMb2_complex
250,CPI-SC00D92ECAF,PMID:7621072;PMID:8745401,curated,TRUE,RVentoTormo,Receptor-Receptor,Signaling by FC receptor,P06734_P05107_P11215,P06734,FCER2,P05107_P11215,integrin_aMb2_complex
251,CPI-SC003905460,PMID:15850796,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by antigen THY1,P04216_P05107_P11215,P04216,THY1,P05107_P11215,integrin_aMb2_complex
252,CPI-SC0329DFA42,PMC2194217,curated,TRUE,RVentoTormo,Ligand-Receptor,NA,P07359_P05107_P11215,P07359,GP1BA,P05107_P11215,integrin_aMb2_complex
253,CPI-CC066E261AE,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Fibribogen,P02671_P02675_P02679_P05107_P20702,P02671_P02675_P02679,fibrinogen,P05107_P20702,integrin_aXb2_complex
254,CPI-SC08CB03AD8,PMID:16252253,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by ICAM,P05362_P05107_P20702,P05362,ICAM1,P05107_P20702,integrin_aXb2_complex
255,CPI-SC0542462B9,PMID:7621072,curated,TRUE,RVentoTormo,Receptor-Receptor,Signaling by FC receptor,P06734_P05107_P20702,P06734,FCER2,P05107_P20702,integrin_aXb2_complex
256,CPI-SC0EFDBED2D,PMID:15850796,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by antigen THY1,P04216_P05107_P20702,P04216,THY1,P05107_P20702,integrin_aXb2_complex
257,CPI-SC08C485EAE,uniprot,curated,TRUE,RVentoTormo,Adhesion-Adhesion,Adhesion by Fibronectin,P02751_P05556_P26006,P02751,FN1,P05556_P26006,integrin_a3b1_complex
258,CPI-SC0E5A1BA8E,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Laminin,Q16787_P05556_P26006,Q16787,LAMA3,P05556_P26006,integrin_a3b1_complex
259,CPI-SC0B80B8591,uniprot,curated,TRUE,RVentoTormo,Ligand-Receptor,Adhesion by Thrombospondin,P07996_P05556_P26006,P07996,THBS1,P05556_P26006,integrin_a3b1_complex
